Account_ID,Account_Number,Name,Account_Type,Balance,Fixed_Deposit,Recurring_Deposit,Loan_Amount,Interest_Rate,Branch,City,Country,Email,Phone_Number,Transaction_Type,Withdrawal,Deposit,Transaction_Date,Account_Open_Date,Notes,Possible,negative,Total_Balance,Loan_Status,Customer_Tenure,Account_Category,Interest_Per_Year,Zero_Balance_Flag,inconsistent_date
ACC100290,3340681059,Divya,Current,2769648.0,73169,37777,1230388.0,14,Bangalore,New York,India,divya@gmail.com,6659402804.0,Credit,62255,36322,2015-06-25,2015-08-26,Temp,False,False,2880594.0,1,-62 days,High Balance,172254.32,0,False
ACC101388,9720389385,John,Current,2884935.0,77256,31879,133618.0,12,Chennai,New York,India,john@gmail.com,3559274931.0,Credit,134125,-9474,2015-06-26,2016-12-19,Check,False,True,2994070.0,1,-542 days,High Balance,16034.16,0,False
ACC102514,6724608877,Mani,Current,1125403.0,49967,46053,413228.0,10,Bangalore,Chennai,United Arab Emirites,mani@gmail.com,5776430573.0,Debit,-46511,169152,2015-06-28,2024-01-06,Check,False,True,1221423.0,1,-3114 days,High Balance,41322.8,0,False
ACC102265,4658591242,Mani,Current,2226290.0,26277,7425,162243.0,16,Bangalore,Mumbai,United Arab Emirites,mani@gmail.com,7583187177.0,Debit,8270,-30944,2015-07-02,2021-05-28,Remove,False,True,2259992.0,1,-2157 days,High Balance,25958.88,0,False
ACC100507,9699229222,Priya,Current,1758711.0,30543,7244,211738.0,12,Delhi,Dubai,United States,priya@gmail.com,4373195120.0,Debit,68458,60893,2015-07-02,2020-01-19,,False,False,1796498.0,1,-1662 days,High Balance,25408.559999999998,0,False
ACC103501,4218760249,Aisha,Savings,2093066.0,85643,3515,288528.0,8,Delhi,Mumbai,United States,aisha@gmail.com,118963886.0,Debit,175478,-47226,2015-07-04,2015-04-29,,False,True,2182224.0,1,66 days,High Balance,23082.24,0,False
ACC104442,6065611814,Aisha,FD,2642781.0,47021,19010,1528148.0,14,Delhi,Chennai,United Arab Emirites,aisha@gmail.com,7653315591.0,Debit,167555,26073,2015-07-05,2024-03-13,Temp,False,False,2708812.0,1,-3174 days,High Balance,213940.72000000003,0,False
ACC101306,6038293156,Mani,Savings,3150229.0,33385,12105,51855.0,12,Mumbai,Chennai,India,mani@gmail.com,4066976877.0,Credit,47735,41822,2015-07-05,2022-05-10,Remove,False,False,3195719.0,1,-2501 days,High Balance,6222.599999999999,0,False
ACC102996,1816989104,Robert,Current,2039110.0,30603,12020,0.0,8,Chennai,Mumbai,India,robert@gmail.com,7035731307.0,Credit,148856,-19851,2015-07-09,2017-08-25,Temp,False,True,2081733.0,0,-778 days,High Balance,0.0,0,False
ACC102834,4879956926,Robert,Savings,2976989.0,86662,34299,0.0,14,Mumbai,Delhi,India,robert@gmail.com,6257751022.0,Credit,98479,96031,2015-07-11,2022-05-13,Temp,False,False,3097950.0,0,-2498 days,High Balance,0.0,0,False
AC-103641,9203899856,Fatima,FD,2417439.0,87108,26455,1155992.0,12,Hyderabad,Dubai,India,fatima@gmail.com,4055232489.0,Credit,17292,146472,2015-07-13,2022-07-11,Check,False,False,2531002.0,1,-2555 days,High Balance,138719.04,0,False
ACC102460,3712265654,Arun,Savings,2867967.0,49558,41754,1599928.0,12,Bangalore,Mumbai,,arun@gmail.com,3429912671.0,Debit,38025,145785,2015-07-15,2023-06-14,Remove,False,False,2959279.0,1,-2891 days,High Balance,191991.36,0,False
ACC103559,1834007453,John,Current,139744.0,33790,7252,721943.0,8,Chennai,,India,john@gmail.com,1111494747.0,Debit,114090,75959,2015-07-15,2022-07-02,,False,False,180786.0,1,-2544 days,Medium Balance,57755.44,0,False
ACC103661,6301316305,Kumar,Current,1959594.0,51122,20012,1804129.0,8,Hyderabad,Delhi,India,kumar@gmail.com,6491247006.0,Debit,10096,-49315,2015-07-19,2018-09-14,,False,True,2030728.0,1,-1153 days,High Balance,144330.32,0,False
ACC103042,1857082111,Priya,Current,620167.0,85646,31482,380405.0,12,Chennai,Mumbai,United States,priya@gmail.com,4011852306.0,Credit,163752,57197,2015-07-19,2016-05-27,Remove,False,False,737295.0,1,-313 days,High Balance,45648.6,0,False
ACC102154,3515824129,John,Savings,4825006.0,61449,20040,833810.0,16,Bangalore,Mumbai,United Arab Emirites,john@gmail.com,8626191020.0,Debit,-9129,183291,2015-07-22,2019-02-20,Temp,False,True,4906495.0,1,-1309 days,High Balance,133409.6,0,False
ACC104852,3458655246,Priya,Current,2344982.0,79574,23159,714379.0,10,Mumbai,Dubai,United States,priya@gmail.com,4099847308.0,Debit,23739,160325,2015-07-25,2022-02-08,Temp,False,False,2447715.0,1,-2390 days,High Balance,71437.90000000001,0,False
ACC103925,5175938247,Arun,Current,2330759.0,89755,22185,1956760.0,8,Chennai,,,arun@gmail.com,0.0,Debit,105580,64354,2015-07-25,2019-06-23,,False,False,2442699.0,1,-1429 days,High Balance,156540.80000000002,0,False
ACC104689,2326190805,Priya,FD,130671.0,94525,22036,266367.0,14,Chennai,Delhi,United States,priya@gmail.com,6448959522.0,Debit,182705,140593,2015-07-26,2022-09-11,,False,False,247232.0,1,-2604 days,Medium Balance,37291.380000000005,0,False
ACC100400,9165846120,Mani,Savings,704108.0,99767,23212,1932469.0,8,Bangalore,Dubai,United States,mani@gmail.com,6213269752.0,Debit,158590,24191,2015-07-27,2021-11-02,,False,False,827087.0,1,-2290 days,High Balance,154597.52,0,False
ACC102957,1823920775,Priya,Current,2417439.0,10009,32415,526527.0,10,Chennai,,United States,priya@gmail.com,4991858708.0,Credit,154793,24550,2015-07-28,2020-09-30,,False,False,2459863.0,1,-1891 days,High Balance,52652.700000000004,0,False
ACC104990,6022960739,Kavi,Current,3625711.0,39582,16848,334346.0,8,Bangalore,Mumbai,United States,kavi@gmail.com,1406096732.0,Credit,-1283,169829,2015-07-29,2018-04-18,,False,True,3682141.0,1,-994 days,High Balance,26747.68,0,False
ACC102088,6401682054,Kumar,Current,1336048.0,11543,48142,599285.0,8,Bangalore,,United Arab Emirites,kumar@gmail.com,4929676585.0,Debit,37975,154706,2015-07-31,2016-12-01,Check,False,False,1395733.0,1,-489 days,High Balance,47942.8,0,False
ACC102971,4266538381,Kavi,Unknown,348824.0,90093,46678,266171.0,12,Hyderabad,Delhi,United States,kavi@gmail.com,1334203074.0,Credit,118132,-32622,2015-08-01,2020-05-26,,False,True,485595.0,1,-1760 days,High Balance,31940.52,0,False
ACC103490,6206235994,Kavi,Savings,3074330.0,36197,46287,1470118.0,12,Bangalore,Chennai,,kavi@gmail.com,5381563441.0,Credit,47554,29785,2015-08-01,2023-09-19,,False,False,3156814.0,1,-2971 days,High Balance,176414.16,0,False
AC-100095,2227960290,Divya,Current,813403.0,76272,37643,869903.0,8,Hyderabad,Dubai,United Arab Emirites,divya@gmail.com,4776655851.0,Credit,14946,48989,2015-08-01,2016-04-07,Temp,False,False,927318.0,1,-250 days,High Balance,69592.24,0,False
ACC103910,5684309055,Robert,Savings,3779040.0,40854,12280,1611973.0,12,Bangalore,Dubai,United States,robert@gmail.com,3465450762.0,Debit,40458,6054,2015-08-01,2021-05-17,,False,False,3832174.0,1,-2116 days,High Balance,193436.75999999998,0,False
ACC100701,5637548584,Aisha,FD,3410762.0,45097,47735,367403.0,14,Chennai,,India,aisha@gmail.com,8973093254.0,Debit,122576,176740,2015-08-08,2024-07-22,Remove,False,False,3503594.0,1,-3271 days,High Balance,51436.420000000006,0,False
ACC104744,5952459299,Divya,Unknown,2417439.0,46486,17844,1591227.0,12,Bangalore,Chennai,United Arab Emirites,divya@gmail.com,9058052979.0,Debit,68145,114070,2015-08-09,2018-02-17,Check,False,False,2481769.0,1,-923 days,High Balance,190947.24,0,False
ACC104507,4915114428,Divya,FD,168568.0,96296,7176,79757.0,12,Hyderabad,Delhi,United States,divya@gmail.com,4152699802.0,Debit,160762,135575,2015-08-10,2022-03-12,,False,False,272040.0,1,-2406 days,Medium Balance,9570.84,0,False
ACC103677,2499193947,Kavi,Current,3727465.0,21096,3458,133903.0,12,Bangalore,,United Arab Emirites,kavi@gmail.com,4069791297.0,Credit,-28137,135677,2015-08-12,2017-12-21,,False,True,3752019.0,1,-862 days,High Balance,16068.359999999999,0,False
ACC104655,3375832825,Mani,Current,2417439.0,35812,18482,100563.0,12,Delhi,Chennai,United Arab Emirites,mani@gmail.com,9181362095.0,Credit,163986,1923,2015-08-14,2021-09-03,Check,False,False,2471733.0,1,-2212 days,High Balance,12067.56,0,False
ACC100666,7885643572,Priya,FD,3013945.0,23560,3034,965601.0,8,Chennai,,United States,priya@gmail.com,31082017.0,Credit,157753,36728,2015-08-19,2023-03-17,,False,False,3040539.0,1,-2767 days,High Balance,77248.08,0,False
ACC100267,3795307410,Fatima,Savings,3800404.0,53309,27043,1406084.0,8,Mumbai,New York,India,fatima@gmail.com,6843114699.0,Credit,140414,-34496,2015-08-19,2016-03-28,Temp,False,True,3880756.0,1,-222 days,High Balance,112486.72,0,False
ACC100021,9947638415,Mani,FD,4048502.0,89112,31667,1097739.0,10,Bangalore,Chennai,India,mani@gmail.com,6864996942.0,Credit,163709,1934,2015-08-23,2022-05-29,Check,False,False,4169281.0,1,-2471 days,High Balance,109773.90000000001,0,False
ACC102802,2506834212,Mani,FD,2417439.0,52201,26012,941397.0,8,Hyderabad,Delhi,India,mani@gmail.com,8527261572.0,Credit,77136,191592,2015-08-23,2020-02-08,Temp,False,False,2495652.0,1,-1630 days,High Balance,75311.76,0,False
ACC102585,4484260854,Arun,Savings,3620867.0,52022,30122,1663876.0,10,Chennai,Delhi,India,arun@gmail.com,7933074824.0,Debit,84940,92442,2015-08-24,2016-08-28,Temp,False,False,3703011.0,1,-370 days,High Balance,166387.6,0,False
ACC101984,7094944284,Kavi,Savings,4544813.0,843,49145,0.0,12,Hyderabad,Dubai,United States,kavi@gmail.com,2754337544.0,Credit,77377,14314,2015-08-25,2024-04-25,,False,False,4594801.0,0,-3166 days,High Balance,0.0,0,False
ACC102724,6901173803,Robert,Current,2417439.0,23788,24841,0.0,14,Bangalore,Dubai,,robert@gmail.com,3617390104.0,Debit,32052,68121,2015-08-26,2021-08-08,Temp,False,False,2466068.0,0,-2174 days,High Balance,0.0,0,False
ACC102551,6916488737,Divya,Savings,4176261.0,36478,42755,762188.0,14,Delhi,Dubai,United Arab Emirites,divya@gmail.com,0.0,Debit,23111,82715,2015-08-27,2024-01-20,Check,False,False,4255494.0,1,-3068 days,High Balance,106706.32,0,False
ACC101716,2139084506,Kavi,FD,2417439.0,63903,19961,1756565.0,12,Hyderabad,,,kavi@gmail.com,9039264825.0,Credit,17450,160470,2015-08-31,2015-08-16,,False,False,2501303.0,1,15 days,High Balance,210787.8,0,False
ACC100085,6762448108,Robert,FD,2417439.0,30682,47864,1057745.0,16,Mumbai,Mumbai,United Arab Emirites,robert@gmail.com,3693165255.0,Credit,68413,97235,2015-09-01,2016-05-04,,False,False,2495985.0,1,-246 days,High Balance,169239.2,0,False
ACC100227,3550268394,John,RD,2600196.0,83860,31334,1372296.0,16,Bangalore,,India,john@gmail.com,1727296135.0,Debit,68248,-39696,2015-09-02,2020-11-26,Remove,False,True,2715390.0,1,-1912 days,High Balance,219567.36000000002,0,False
ACC102516,9651696146,Kumar,Current,2417439.0,13010,25429,955187.0,12,Bangalore,New York,United States,kumar@gmail.com,6308654889.0,Debit,158683,13677,2015-09-05,2020-06-29,,False,False,2455878.0,1,-1759 days,High Balance,114622.44,0,False
ACC101061,1819264096,Priya,Savings,212322.0,87432,35751,1044393.0,10,Bangalore,New York,India,priya@gmail.com,8664634032.0,Debit,181355,22721,2015-09-05,2021-03-06,,False,False,335505.0,1,-2009 days,High Balance,104439.3,0,False
ACC101026,7038748811,Priya,FD,2740951.0,48747,7913,1746221.0,16,Chennai,Delhi,India,priya@gmail.com,7205184497.0,Debit,-31843,168614,2015-09-06,2021-10-31,Remove,False,True,2797611.0,1,-2247 days,High Balance,279395.36,0,False
ACC103034,7359506723,Aisha,Current,3765589.0,4796,722,1085303.0,16,Bangalore,Dubai,India,aisha@gmail.com,1860319482.0,Credit,-40145,153840,2015-09-07,2019-07-21,,False,True,3771107.0,1,-1413 days,High Balance,173648.48,0,False
ACC100264,1775918225,Fatima,Savings,3099409.0,95864,12278,343699.0,14,Bangalore,Mumbai,India,fatima@gmail.com,8193419069.0,Debit,68884,43122,2015-09-08,2022-12-16,,False,False,3207551.0,1,-2656 days,High Balance,48117.86000000001,0,False
ACC101032,7038088800,Divya,FD,2417439.0,14849,4444,1563625.0,14,Bangalore,Mumbai,India,divya@gmail.com,3898693792.0,Debit,184154,-43542,2015-09-10,2023-03-07,Check,False,True,2436732.0,1,-2735 days,High Balance,218907.50000000003,0,False
ACC101878,4627056452,Arun,FD,4546065.0,59892,45772,563511.0,14,Delhi,Chennai,United Arab Emirites,arun@gmail.com,6393147318.0,Credit,-40433,16611,2015-09-10,2016-05-08,Temp,False,True,4651729.0,1,-241 days,High Balance,78891.54000000001,0,False
ACC103881,3806240430,Kavi,Current,53901.0,57022,35620,1552151.0,8,Delhi,Chennai,India,kavi@gmail.com,5613496171.0,Debit,10124,83039,2015-09-10,2020-02-01,Temp,False,False,146543.0,1,-1605 days,Medium Balance,124172.08,0,False
ACC100420,2986236926,Kavi,Current,3946228.0,47632,14193,1455741.0,8,Bangalore,Dubai,United States,kavi@gmail.com,6940576143.0,Credit,-33884,132124,2015-09-13,2023-08-19,Temp,False,True,4008053.0,1,-2897 days,High Balance,116459.28,0,False
ACC104016,4255067140,Arun,RD,3627811.0,48073,31806,861163.0,12,Delhi,Mumbai,United States,arun@gmail.com,9842417382.0,Credit,144974,87995,2015-09-16,2020-05-16,Check,False,False,3707690.0,1,-1704 days,High Balance,103339.56,0,False
ACC104197,8244655895,Divya,Savings,3000261.0,7057,30474,978803.0,16,Bangalore,,India,divya@gmail.com,8995422431.0,Credit,-17968,132968,2015-09-16,2018-04-11,,False,True,3037792.0,1,-938 days,High Balance,156608.48,0,False
ACC101452,9115469312,Mani,Savings,1415794.0,47565,17456,73274.0,14,Bangalore,Mumbai,United States,mani@gmail.com,7240879190.0,Credit,56181,27674,2015-09-17,2019-07-15,Temp,False,False,1480815.0,1,-1397 days,High Balance,10258.36,0,False
ACC103234,4407332380,John,FD,4383208.0,16271,7618,380224.0,14,Hyderabad,New York,United Arab Emirites,john@gmail.com,94836129.0,Credit,-38155,55431,2015-09-18,2018-07-09,Temp,False,True,4407097.0,1,-1025 days,High Balance,53231.36000000001,0,False
ACC103228,4537349728,Priya,Current,1171219.0,94144,34357,1150181.0,10,Bangalore,New York,United Arab Emirites,priya@gmail.com,818449708.0,Credit,55274,-48558,2015-09-18,2015-06-17,Temp,False,True,1299720.0,1,93 days,High Balance,115018.1,0,False
ACC101609,1503774906,Aisha,Current,4600837.0,69896,35316,1357800.0,16,Delhi,Dubai,,aisha@gmail.com,2703931502.0,Debit,-41406,-41525,2015-09-19,2017-05-09,Temp,False,True,4706049.0,1,-598 days,High Balance,217248.0,0,False
ACC101797,6759992065,Divya,Savings,2911329.0,6646,28160,265073.0,16,Chennai,Dubai,India,divya@gmail.com,4768189440.0,Debit,91516,89828,2015-09-23,2017-05-07,Check,False,False,2946135.0,1,-592 days,High Balance,42411.68,0,False
ACC100108,5899318688,Robert,Savings,2417439.0,65031,33380,1516534.0,14,Chennai,,,robert@gmail.com,4355286064.0,Credit,-12289,-43470,2015-09-26,2023-11-08,,False,True,2515850.0,1,-2965 days,High Balance,212314.76,0,False
ACC100283,5066819486,Kavi,Savings,1493103.0,82421,26708,0.0,8,Bangalore,New York,United Arab Emirites,kavi@gmail.com,294949597.0,Credit,155380,182200,2015-09-28,2015-05-03,Remove,False,False,1602232.0,0,148 days,High Balance,0.0,0,False
ACC101705,2450453039,John,Current,2519129.0,84580,31790,525891.0,8,Delhi,,United States,john@gmail.com,2395511811.0,Credit,67754,123323,2015-10-02,2023-05-13,,False,False,2635499.0,1,-2780 days,High Balance,42071.28,0,False
ACC101894,2641121576,Fatima,RD,1101454.0,16094,22794,268438.0,10,Bangalore,Mumbai,United Arab Emirites,fatima@gmail.com,148979781.0,Credit,154164,-45317,2015-10-04,2020-06-22,Remove,False,True,1140342.0,1,-1723 days,High Balance,26843.800000000003,0,False
ACC102661,3172251197,Aisha,Savings,3033734.0,59838,22549,1969749.0,16,Mumbai,Chennai,United States,aisha@gmail.com,8749239787.0,Debit,122489,169552,2015-10-06,2021-06-04,,False,False,3116121.0,1,-2068 days,High Balance,315159.84,0,False
ACC102089,8296956239,Kavi,FD,2332700.0,9525,9056,1172309.0,16,Delhi,Chennai,United Arab Emirites,kavi@gmail.com,7494133997.0,Debit,8259,107108,2015-10-06,2018-11-17,Remove,False,False,2351281.0,1,-1138 days,High Balance,187569.44,0,False
ACC102462,2865592946,Robert,Unknown,4504336.0,39702,7985,891941.0,14,Hyderabad,New York,United Arab Emirites,robert@gmail.com,7180520753.0,Debit,60876,-15616,2015-10-09,2021-05-26,Remove,False,True,4552023.0,1,-2056 days,High Balance,124871.74,0,False
ACC103729,5518867606,Priya,Current,2417439.0,83020,19214,852043.0,16,Bangalore,Delhi,United Arab Emirites,priya@gmail.com,853470768.0,Credit,47231,-7208,2015-10-10,2021-07-16,Temp,False,True,2519673.0,1,-2106 days,High Balance,136326.88,0,False
ACC101283,3554623201,Mani,RD,4042353.0,9390,33777,860735.0,8,Mumbai,Mumbai,United Arab Emirites,mani@gmail.com,5704056582.0,Debit,119987,-39983,2015-10-10,2024-12-23,Remove,False,True,4085520.0,1,-3362 days,High Balance,68858.8,0,False
ACC101995,7298413680,Kavi,Current,634837.0,541,37630,515201.0,16,Bangalore,Chennai,United States,kavi@gmail.com,9414184089.0,Credit,144838,-36945,2015-10-10,2024-11-09,,False,True,673008.0,1,-3318 days,High Balance,82432.16,0,False
ACC104183,5682422751,Fatima,Current,3074713.0,93611,42980,231200.0,10,Delhi,Chennai,United Arab Emirites,fatima@gmail.com,287273614.0,Credit,56937,166810,2015-10-10,2015-03-26,,False,False,3211304.0,1,198 days,High Balance,23120.0,0,False
ACC104045,9756148921,John,Current,247809.0,36545,44456,1648627.0,10,Delhi,,,john@gmail.com,7526139431.0,Debit,31313,84892,2015-10-10,2023-08-14,Temp,False,False,328810.0,1,-2865 days,High Balance,164862.7,0,False
ACC103347,7775087182,Kumar,FD,3232486.0,86421,21296,1938185.0,10,Bangalore,Chennai,United States,kumar@gmail.com,9937606345.0,Debit,127731,68110,2015-10-11,2017-09-20,Temp,False,False,3340203.0,1,-710 days,High Balance,193818.5,0,False
ACC103922,3572856004,John,Savings,138310.0,70128,25619,1119202.0,10,Bangalore,Delhi,India,john@gmail.com,3411207036.0,Credit,-38288,178855,2015-10-12,2016-05-15,Remove,False,True,234057.0,1,-216 days,Medium Balance,111920.20000000001,0,False
ACC104342,4848987857,Kumar,Current,4353108.0,18628,6167,11926.0,12,Hyderabad,Dubai,United Arab Emirites,kumar@gmail.com,9131120430.0,Credit,-25559,128546,2015-10-14,2016-06-14,Remove,False,True,4377903.0,1,-244 days,High Balance,1431.12,0,False
ACC104186,4215882570,John,Savings,1521274.0,42697,24058,15068.0,12,Bangalore,Mumbai,United Arab Emirites,john@gmail.com,368367724.0,Debit,53267,126135,2015-10-15,2023-06-05,Remove,False,False,1588029.0,1,-2790 days,High Balance,1808.1599999999999,0,False
ACC102549,7019262364,Kavi,Savings,4254845.0,18674,28301,776347.0,14,Bangalore,New York,United Arab Emirites,kavi@gmail.com,493823922.0,Debit,152136,40557,2015-10-15,2019-01-16,Check,False,False,4301820.0,1,-1189 days,High Balance,108688.58000000002,0,False
ACC103643,9154681698,Priya,Current,4233984.0,50152,38187,1311450.0,16,Hyderabad,Delhi,India,priya@gmail.com,4738625547.0,Credit,17200,146746,2015-10-16,2018-01-04,,False,False,4322323.0,1,-811 days,High Balance,209832.0,0,False
ACC101059,1042922938,Arun,RD,4772641.0,35318,41539,1457172.0,14,Chennai,Mumbai,,arun@gmail.com,7192948948.0,Credit,9853,109995,2015-10-20,2016-10-16,Temp,False,False,4849498.0,1,-362 days,High Balance,204004.08000000002,0,False
ACC100434,8190718574,Kumar,Current,3964175.0,27301,38015,720076.0,8,Bangalore,Dubai,United Arab Emirites,kumar@gmail.com,2299743880.0,Credit,-40696,79851,2015-10-20,2020-01-14,,False,True,4029491.0,1,-1547 days,High Balance,57606.08,0,False
AC-103515,1156006184,John,Savings,11263.0,30584,23316,662442.0,10,Bangalore,Delhi,United Arab Emirites,john@gmail.com,5974979232.0,Credit,52972,9723,2015-10-20,2024-10-03,Check,False,False,65163.0,1,-3271 days,Low Balance,66244.2,0,False
ACC101618,6007847015,Divya,Savings,4646829.0,2693,30971,1671245.0,14,Chennai,Delhi,United States,divya@gmail.com,3252833116.0,Credit,-36388,26673,2015-10-21,2019-04-23,Temp,False,True,4680493.0,1,-1280 days,High Balance,233974.30000000002,0,False
ACC104787,3804598430,Robert,Unknown,3437757.0,57588,30619,456016.0,14,Chennai,Delhi,United Arab Emirites,robert@gmail.com,5044599766.0,Credit,33119,-29729,2015-10-24,2016-10-01,Temp,False,True,3525964.0,1,-343 days,High Balance,63842.240000000005,0,False
ACC102899,5435765096,Kavi,Current,3923182.0,31013,49967,1575166.0,10,Bangalore,New York,United Arab Emirites,kavi@gmail.com,8971705588.0,Debit,-15455,150638,2015-10-26,2017-11-06,Temp,False,True,4004162.0,1,-742 days,High Balance,157516.6,0,False
ACC103256,4813704596,Robert,FD,2745698.0,29920,35121,1647037.0,8,Chennai,Dubai,United States,robert@gmail.com,8595065707.0,Credit,48308,2529,2015-10-26,2024-05-07,Check,False,False,2810739.0,1,-3116 days,High Balance,131762.96,0,False
ACC101636,7672831964,Fatima,Unknown,1846329.0,48582,29500,57512.0,14,Chennai,,India,fatima@gmail.com,2144156023.0,Credit,138161,143344,2015-10-26,2015-01-21,Temp,False,False,1924411.0,1,278 days,High Balance,8051.680000000001,0,False
